"incidentid","statusid","flowstatusid","assignmentgroupid","summarydescription","incidentdescription","impactid","priorityid","categoryid","assignedusercode","opendate","closedate","startdate","solutiondescription","requesttypeid","calltypeid","solutionmethod","username","definitioncategoryid","definitioncategorypath"
1300680,"14",NULL,5768,"yazıcıdan çıktı almak yetkisi hk","teminat sayımları  için exceli yazdırmak istiyoruz müşteri numarası olması nedeni ile hata almaktayız teminatların çıktısını almak için yetki vermenizi arz ederiz.","2","4",18271,"hatasoy","2026-01-07 15:20:30.463","2026-01-07 15:31:21.313","2026-01-07 10:48:10.307","Merhaba,
Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint","10","3","Merhaba,
Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint","hatasoy",NULL,NULL
1300677,"14",NULL,5768,"Mail Serbest Bırakılması Hakkında","Merhaba,
şirket ADK görüntüleme yetkisi olan kişilerin yetki süreleri dolmuştur.
İlgili kişilerin süre uzatımı için eksik evraklar istenmiştir.
Verinin serbest bırakılmasını talep ederiz.","2","4",18271,"hatasoy","2026-01-07 15:18:09.033","2026-01-07 15:18:20.22","2026-01-07 10:47:22.347","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300636,"14",NULL,5768,"müşteri mutabakatlarını gönderememe","müşteri mutabakat evrakları göndermek için tanımlama yapılmasını rica ederim .","2","4",18271,"hatasoy","2026-01-07 15:15:50.97","2026-01-07 15:16:10.657","2026-01-07 10:14:00.113","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300591,"14",NULL,5768,"Müşteri iletişim bilgileri döküman alma","Merhaba,

Müşteri bilgilerini içeren dökümanı yazı olarak telmin etmek için excel  formatını yazdıra bilmek için uygunluk arz ederim.

Yeni müşteri iletişim bilgileri ziyaret sırasında iletişim kurmak için bilgiler yazdırılmak istenmektedir.","2","4",18271,"hatasoy","2026-01-07 15:14:00.26","2026-01-07 15:14:56.883","2026-01-07 09:34:17.75","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1299728,"14",NULL,5768,"hassas veri mail","Şifreli veriyi 2026-01-05 15:56:14 tarihinde finans@semersahturizm.com, yunus.baltaci@kuveytturk.com.tr adresine göndermek istediniz. 
Göndermek istediğiniz dosya Veri Koruma Sistemi tarafından şifreli veri kategorisinde sınıflandırıldığı için engellenmiştir
ilgili adrese poliçe atmak istiyorum, hassa veriye takılıyor.yarrdımlarınızı rica ederm.","2","4",18271,"scakici","2026-01-07 15:01:30.95","2026-01-07 15:04:06.263","2026-01-05 15:56:51.547","Merhaba, 

İş süreciniz, ihtiyacınız ve talebiniz hakkında detaylı bilgi vermeniz gerekmektedir.","10","3","Merhaba, 

İş süreciniz, ihtiyacınız ve talebiniz hakkında detaylı bilgi vermeniz gerekmektedir.","scakici",NULL,NULL
1300655,"14",NULL,5768,"USB Erişimi Hakkında;","Merhaba, telefonumda bulunan etkinliklerimize ait fotoğrafların paylaşılması için BOA Cloud yüklesi yapmaya çalıştım ancak yükleme yapılamamaktadır, telefonumu bilgisayarada bağlayarak aktarabilirim ivedi çözüm için desteğinizi rica ederiz.","3","4",18271,"scakici","2026-01-07 14:36:04.747","2026-01-08 10:21:49.647","2026-01-07 10:17:27.273","Merhaba, 

Uygun değildir. SFTP kullanılabilir.","10","3","Merhaba, 

Uygun değildir. SFTP kullanılabilir.","scakici",NULL,NULL
1300494,"14",NULL,5768,"Veri Koruma","Merhabalar, Divitte yer alan mailim aracı ödeme kuruluşu TURKPARA tarafına gitmemektedir. Ekte müşteri ıban güncelleme talimatı bulunmakta olup iletilmesi konusunda desteklerinizi rica ederiz. İyi çalışmalar.","2","4",18271,"hatasoy","2026-01-07 14:35:56.213","2026-01-07 14:36:11.817","2026-01-07 07:58:38.277","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300459,"14",NULL,5768,"pwc çalışama","gönderim","2","4",18271,"hatasoy","2026-01-07 14:34:43.657","2026-01-07 14:34:57.66","2026-01-06 18:59:34.693","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300434,"14",NULL,5768,"geri ödeme teklifleri hk","Müşterimiz Srl inşaat firmasına talep edilen teklifler ile alakalı mail atılmış olup veri korumaya takılmıştır. istisna tanımı hususunda desteklerinizi arz ederiz.","2","4",18271,"hatasoy","2026-01-07 14:34:13.38","2026-01-07 14:34:27.52","2026-01-06 16:50:47.033","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300366,"14",NULL,5768,"mail gönderimi","müşterinin teyit alınarak leasing işlemine devam edilebilmesi için ; 
ilgili mail adresinin istisna olarak tanımlanmasını rica ederiz.

info@ankaraprofesyonel.com.tr 
sezgin@imer.com","2","4",18271,"hatasoy","2026-01-07 14:32:55.907","2026-01-07 14:33:09.557","2026-01-06 15:49:56.95","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300346,"14",NULL,5768,"vergi çalışmaları","merhaba,

PwC ye yıl sonu kapsamında gönderilecek veriyi iletebilir misiniz?","2","4",18271,"hatasoy","2026-01-07 14:27:17.72","2026-01-07 14:28:51.453","2026-01-06 15:26:27.953","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300357,"14",NULL,5768,"pwc veri gönderi mi","merhaba pwc ye yıl sonu kapsamında gönderilmesi gerekiyor.","2","4",18271,"hatasoy","2026-01-07 14:27:12.043","2026-01-07 14:29:11.09","2026-01-06 15:39:59.207","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300311,"14",NULL,5768,"Pos seri bilgisi iletilmesi hk","Merhaba, Pos stok mutabakatı için ekteki mailin teknik firmamıza iletilmesini talep ederiz.","2","4",18271,"hatasoy","2026-01-07 14:25:05.897","2026-01-07 14:26:28.3","2026-01-06 14:47:50.307","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300295,"14",NULL,5768,"Apaydın Grup FYY // FYY Sözleşmesi (Mailine İstisna Tanımlanması Hk)","Merhaba, 

İlgili başılıklı ve too olarak Irmak Oğuzhan BAYRAM <Irmak.OGUZHAN@aschukuk.com> iletilen mail ,iş akışlarımız dahilinde olup istisna tanımlanması için desteklerinizi beklerim.

Teşekkürler.","2","4",18271,"hatasoy","2026-01-07 14:22:27.677","2026-01-07 15:12:25.497","2026-01-06 14:28:35.523","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1299719,"14",NULL,5768,"A1/A2 Segment Müşteri Bilgileri Hk.","Merhaba, ekte yer alan A1/A2 müşteri listemizi pazarlama çalışması için yazdıramız gerekmekte olup konu hakkında yardımlarınızı rica ederiz. İyi çalışmalar.","2","4",18271,"hatasoy","2026-01-05 16:56:03.343","2026-01-05 17:06:14.043","2026-01-05 15:51:30.597","Merhaba,
Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint","10","3","Merhaba,
Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint","hatasoy",NULL,NULL
1300259,"14",NULL,5768,"mail gönderimi hakkında","Sayın Ahmet Kuru / Kuveyt Türk - Tavukçuyolu Ticari Şubesi,

TCKN, IBAN veya Kart verisi maskeleme yöntemi kullanılmadan 2026-01-06 13:54:41 tarihinde erkan.aydin@oksid.com.tr adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. Bu müşteri verileri akıştan çıkartılarak veya IBAN verisi için ilk ve son 4 rakamı hariç (TR11XXXXXXXXXXXXXXXXXX1111) diğer rakamlarda maskeleme yöntemini, TCKN verisi için ilk ve son 2 rakamı hariç (11XXXXXXX11) diğer rakamlarda maskeleme yöntemini, kart verisi için ise ilk 6 ve son 4 rakamı hariç (1111 11XX XXXX 1111) diğer rakamlarda maskeleme yöntemi kullanılarak gönderim işlemini gerçekleştirebilirsiniz.

Müşteriye ait bu verileri maskelemeden iş kapsamı ihtiyacından dolayı gönderilmesi gerekliyse BT Mercek Talep – Çağrı Oluştur ekranından “Yetki ve Erişim Talepleri > Veri Koruma Sistemi İstisna Tanımlama” kategorisinden çağrı oluşturabilirsiniz.

Kuveyt Türk Veri Güvenliği Ekibi

konu hakkında desteklerinizi rica ederiz.","2","4",18271,"hatasoy","2026-01-07 14:20:21.53","2026-01-07 15:11:19.743","2026-01-06 13:55:19.973","Mailniz karşıya iletilmiştir, tekrar iletmenize gerek yoktur","10","3","Mailniz karşıya iletilmiştir, tekrar iletmenize gerek yoktur","hatasoy",NULL,NULL
1300258,"14",NULL,5768,"Mail","Merhaba,

İnternet bankacılığı kullanmak isteyen müşterimize mail gitmemekte.

İban vs yer almamasına rağmen sorun yaşamaktayız

Müşterinin acil internet bankacılığına giriş sağlaması gerekli

destek rica ederiz.","2","4",18271,"hatasoy","2026-01-07 14:16:58.467","2026-01-07 14:18:48.183","2026-01-06 13:55:25.36","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300235,"14",NULL,5768,"Müşteri Bilgileri - Güvenlik Bilgilendirmesi","merhabalar,
ekte yer alan doküman KT Portföy tarafından talep edilmiştir. mailin karşı tarafa gönderimi için yardımlarınızı rica ederiz.","2","4",18271,"hatasoy","2026-01-07 14:16:31.267","2026-01-07 14:16:42.893","2026-01-06 13:32:51.967","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1299911,"14",NULL,5768,"swift.cbprplus-camt.053.001.08-to-mt","Swift MX mesaj yapısını MT ye çeviren Swift ' in sitesinde bulunan portalı kullanırken Endpoint DLP hatası alıyorum. Bu karşılaştırmayı yapmak zorundayım . Swift ' in kendi sitesinde bulunan uygulamayı uzun zamandır kullanmaktayız sadece bunu değil swift mx dönüşümü kapsamında yararlandığımız bir swift ' in uygulaması bulunmakta bu nedenle  https://www2.swift.com/mapping/#/   
https://www2.swift.com/mapping/#/sandbox/_HTmu4KV9EfCSJpTGFOr5Yw/swift.cbprplus-camt.053.001.08-to-mt    ilgili sitelere istisna tanımlanmasını rica ediyoruz .  www2.swift.com  bu sitelere herhangi bir kullanıcı giremiyor , ilgili mail adresi ilgili kurumlar tarafından yapılıp swift ' in onay verdiği kullanıcılar tarafından erişim sağlanabiliyor.","2","4",18271,"scakici","2026-01-07 14:10:13.203","2026-01-07 14:57:54.44","2026-01-06 08:55:54.927","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","10","3","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","scakici",NULL,NULL
1300564,"14",NULL,5768,"merhaba teminatları saymamız için gks araç rehin listsi vb excel yazdırmak istediğimizde veri ihlali demektedir konu hakkında yardımlarınızı talep deriz.","merhaba teminatları saymamız için gks araç rehin listsi vb excel yazdırmak istediğimizde veri ihlali demektedir konu hakkında yardımlarınızı talep deriz.","2","4",18271,"scakici","2026-01-07 11:14:50.35","2026-01-07 11:14:49.273","2026-01-07 09:20:04.383","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","10","3","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","scakici",NULL,NULL
1299993,"14",NULL,5768,"mail hassas veri gönderimi hk","Müşterimiz hesap hareketlerini ekstrede tam okuyamadığından hesabına gelen trasfer listesi paylaşmak istiyorum. açıklamalarda TCN ve VKN yazdığı için mail engelleniyor. 
SEÇPEKSAN GIDA <secpeksan@gmail.com> mail adresinin mail gönderebilmek için desteğinizi istiyorum.","3","4",21474,"hatasoy","2026-01-07 10:42:54.55","2026-01-09 11:22:49.703","2026-01-06 09:53:19.513","Müşteriden alınan geri dönüş sonrasında mail iletildiği bilgisi verilmiştir.","10","3","Müşteriden alınan geri dönüş sonrasında mail iletildiği bilgisi verilmiştir.","hatasoy",NULL,NULL
1300640,"14",NULL,5768,"Palmi DB DML İzni","Merhabalar,

suaidbdev kullanıcısı için Opal/Test ve Prep ortamlarda Palmi veritabanı için DML yetkisine ihtiyacımız bulunmaktadır. Konu hakkında yardımcı olabilir misiniz ?

Saygılarımla","2","4",18271,"scakici","2026-01-07 10:31:20.14","2026-01-07 15:17:28.437","2026-01-07 10:16:27.543","Veri erişim talepleri, veri erişim talep ekranı üzerinden sağlanmaktadır. Mercek üzerinden veri erişim talep onayı verilmemektedir.","10","3","Veri erişim talepleri, veri erişim talep ekranı üzerinden sağlanmaktadır. Mercek üzerinden veri erişim talep onayı verilmemektedir.","scakici",NULL,NULL
1300595,"14",NULL,5768,"eposta yetki talebi hk.","Merhaba,

Finansman ödemsesi sebebiyle satıcı tarafa ödeme taahhüdü iletmek, iban ve şube imza sirkülerimizi mail atabilmek için veri paylaşımı yapabilmek adına istisna tanımlanmasını talep etmekteyiz.

Değerli yardımlarınızı talep ederiz.","2","4",18271,"scakici","2026-01-07 09:48:14.103","2026-01-07 09:49:57.77","2026-01-07 09:33:06.487","Mailiniz serbest bırakılmıştır. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz serbest bırakılmıştır. Tekrar göndermenize gerek yoktur.","scakici",NULL,NULL
1300224,"14",NULL,5768,"mail istisna","Merhaba,

Neova sigortaya sigorta tazminatı için iban belirtilerek mail atılacaktır istisna tanımlayabilirmiyiz  arz ederim.

İyi Çalışmalar.","2","4",18271,"hatasoy","2026-01-06 13:56:53.33","2026-01-06 13:57:11.297","2026-01-06 13:20:04.707","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300034,"14",NULL,5768,"Ekstre maili gönderimi hk.","Merhaba, müşterimize kaşe imzalı ekstre maili iletmek istedik fakat veri güvenliği uyarısı aldık. Tanımlama hususunda değerli yardımlarınızı rica ederiz.","2","4",18271,"hatasoy","2026-01-06 11:32:08.827","2026-01-06 11:32:43.613","2026-01-06 10:18:44.31","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1300013,"14",NULL,5768,"Leasing Finansman Teklifleri Hakkında","Merhabalar;
6053196-ULUBAŞ İZOLASYON MALZEMELERİ KİMYA SANAYİ VE TİC. A.Ş. leasing finansmanı için teklifler iletilmiş olup; . Bilgi güvenliği politikaları gereği engellenmiştir. 
İstisna tanımlanmasını talep ederiz.","2","4",18271,"hatasoy","2026-01-06 11:29:11.653","2026-01-06 11:29:38.657","2026-01-06 10:05:06.787","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1299978,"14",NULL,5768,"RE: SAĞLAM KREDİ DELİL TESPİT+TEDBİR ve SAĞLAM markalı başkaca başvuruları vs","Sayın Melike Münevver Özbek / Kuveyt Türk - Hukuk ve Takip İşleri Müdürlüğü,

TCKN, IBAN veya Kart verisi maskeleme yöntemi kullanılmadan 2026-01-06 09:40:29 tarihinde demet@usluhukuk.com, icratakip@mutlu.av.tr, davatakip@mutlu.av.tr, uslu@usluhukuk.com adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. Bu müşteri verileri akıştan çıkartılarak veya IBAN verisi için ilk ve son 4 rakamı hariç (TR11XXXXXXXXXXXXXXXXXX1111) diğer rakamlarda maskeleme yöntemini, TCKN verisi için ilk ve son 2 rakamı hariç (11XXXXXXX11) diğer rakamlarda maskeleme yöntemini, kart verisi için ise ilk 6 ve son 4 rakamı hariç (1111 11XX XXXX 1111) diğer rakamlarda maskeleme yöntemi kullanılarak gönderim işlemini gerçekleştirebilirsiniz.

Müşteriye ait bu verileri maskelemeden iş kapsamı ihtiyacından dolayı gönderilmesi gerekliyse BT Mercek Talep – Çağrı Oluştur ekranından “Yetki ve Erişim Talepleri > Veri Koruma Sistemi İstisna Tanımlama” kategorisinden çağrı oluşturabilirsiniz.

Kuveyt Türk Veri Güvenliği Ekibi
Sayın Melike Münevver Özbek / Kuveyt Türk - Hukuk ve Takip İşleri Müdürlüğü,

Çok sayıda TCKN verisini maskeleme işlemi yapmadan 2026-01-06 09:40:29 tarihinde demet@usluhukuk.com, icratakip@mutlu.av.tr, davatakip@mutlu.av.tr, uslu@usluhukuk.com adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. TCKN verisi akıştan çıkartılarak veya ilk ve son 2 rakamı hariç(11XXXXXXX11) diğer rakamlarda maskeleme yönt","2","4",18271,"hatasoy","2026-01-06 11:23:27.763","2026-01-06 11:30:02.57","2026-01-06 09:49:52.91","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
